CVE;Commit;Parent;File;Modified Lines
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/cpufeature.h;67-67
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/i387.h;75-75
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/i387.h;122-122
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/i387.h;152-152
CVE-2006-1343;6c813c3fe9e3;d9ec5ad24ce80b7ef69a0717363db661d13aada5;net/ipv4/netfilter/ip_conntrack_core.c;1321-1321
CVE-2006-1368;8763716bfe4d8a16bef28c9947cf9d799b1796a5;d5ec33490c67affef93aebf76e1238260c82d377;drivers/usb/gadget/rndis.c;856-860
CVE-2006-1522;c3a9d6541f84;460fbf82c0842cad3f3c744c4dcb81978b7829f3;security/keys/key.c;788-788
CVE-2006-1522;c3a9d6541f84;460fbf82c0842cad3f3c744c4dcb81978b7829f3;security/keys/keyring.c;440-440
CVE-2006-1522;c3a9d6541f84ac3ff566982d08389b87c1c36b4e;460fbf82c0842cad3f3c744c4dcb81978b7829f3;security/keys/key.c;788-788
CVE-2006-1522;c3a9d6541f84ac3ff566982d08389b87c1c36b4e;460fbf82c0842cad3f3c744c4dcb81978b7829f3;security/keys/keyring.c;440-440
CVE-2006-1524;b78b6af66a5f;ca1e0484d9fe8a9048ac32b0f9894545f43704e8;ipc/shm.c;165-165
CVE-2006-1524;69cf0fac6052;e14d95f773b7365b6ba2d2105522c92b007c6db1;mm/madvise.c;171-171
CVE-2006-1527;d3dcd4efe2ad;25f42b6af09e34c3f92107b36b5aa6edc2fdba2f;net/netfilter/xt_sctp.c;65-65
CVE-2006-1527;e17df688f706;ebf34c9b6fcd22338ef764b039b3ac55ed0e297b;net/ipv4/netfilter/ip_conntrack_proto_sctp.c;238-243
CVE-2006-1527;e17df688f706;ebf34c9b6fcd22338ef764b039b3ac55ed0e297b;net/netfilter/nf_conntrack_proto_sctp.c;243-248
CVE-2006-1863;296034f7de8bdf111984ce1630ac598a9c94a253;0bd4fa977f81c914eb8bada00284d0933825900e;fs/cifs/dir.c;439-439
CVE-2006-1863;3b7c8108273b;a7b862f663d81858531dfccc0537bc9d8a2a4121;fs/smbfs/dir.c;437-437
CVE-2006-1864;3b7c8108273b;a7b862f663d81858531dfccc0537bc9d8a2a4121;fs/smbfs/dir.c;437-437
CVE-2006-2071;b78b6af66a5fbaf17d7e6bfc32384df5e34408c8;ca1e0484d9fe8a9048ac32b0f9894545f43704e8;ipc/shm.c;165-165
CVE-2006-2271;35d63edb1c807bc5317e49592260e84637bc432e;62b08083ec3dbfd7e533c8d230dd1d8191a6e813;net/sctp/sm_statetable.c;369-371
CVE-2006-2271;35d63edb1c807bc5317e49592260e84637bc432e;62b08083ec3dbfd7e533c8d230dd1d8191a6e813;net/sctp/sm_statetable.c;383-383
CVE-2006-2271;35d63edb1c807bc5317e49592260e84637bc432e;62b08083ec3dbfd7e533c8d230dd1d8191a6e813;net/sctp/sm_statetable.c;404-404
CVE-2006-2271;35d63edb1c807bc5317e49592260e84637bc432e;62b08083ec3dbfd7e533c8d230dd1d8191a6e813;net/sctp/sm_statetable.c;650-650
CVE-2006-2272;62b08083ec3dbfd7e533c8d230dd1d8191a6e813;672e7cca17ed6036a1756ed34cf20dbd72d5e5f6;net/sctp/sm_statefuns.c;639-640
CVE-2006-2272;62b08083ec3dbfd7e533c8d230dd1d8191a6e813;672e7cca17ed6036a1756ed34cf20dbd72d5e5f6;net/sctp/sm_statefuns.c;968-968
CVE-2006-2274;672e7cca17ed6036a1756ed34cf20dbd72d5e5f6;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;net/sctp/ulpqueue.c;282-282
CVE-2006-2274;672e7cca17ed6036a1756ed34cf20dbd72d5e5f6;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;net/sctp/ulpqueue.c;300-301
CVE-2006-2274;672e7cca17ed6036a1756ed34cf20dbd72d5e5f6;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;net/sctp/ulpqueue.c;305-305
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;include/net/sctp/structs.h;715-715
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;net/sctp/inqueue.c;152-152
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;net/sctp/sm_statefuns.c;5154-5154
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;net/sctp/sm_statefuns.c;5165-5168
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;net/sctp/sm_statefuns.c;5179-5181
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;net/sctp/sm_statefuns.c;5229-5229
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;net/sctp/sm_statefuns.c;5245-5245
CVE-2006-2275;7c3ceb4fb9667f34f1599a062efecf4cdc4a4ce5;91ef5d2d6e934762db9c3e0d9e5b2862e40ea429;net/sctp/sm_statefuns.c;5253-5254
CVE-2006-2445;30f1e3dd8c72abda343bcf415f7d8894a02b4290;8f17fc20bfb75bcec4cfeda789738979c8338fdc;kernel/exit.c;884-891
CVE-2006-2445;30f1e3dd8c72abda343bcf415f7d8894a02b4290;8f17fc20bfb75bcec4cfeda789738979c8338fdc;kernel/posix-cpu-timers.c;1291-1292
CVE-2006-2445;30f1e3dd8c72abda343bcf415f7d8894a02b4290;8f17fc20bfb75bcec4cfeda789738979c8338fdc;kernel/posix-cpu-timers.c;1297-1314
CVE-2006-2448;7c85d1f9d358b24c5b05c3a2783a78423775a080;1def630a6a49dda5bc89dfbd86656293640456f0;arch/powerpc/kernel/signal_32.c;806-806
CVE-2006-2448;7c85d1f9d358b24c5b05c3a2783a78423775a080;1def630a6a49dda5bc89dfbd86656293640456f0;arch/powerpc/kernel/signal_32.c;810-810
CVE-2006-2448;7c85d1f9d358b24c5b05c3a2783a78423775a080;1def630a6a49dda5bc89dfbd86656293640456f0;arch/powerpc/kernel/signal_32.c;911-911
CVE-2006-2448;7c85d1f9d358b24c5b05c3a2783a78423775a080;1def630a6a49dda5bc89dfbd86656293640456f0;arch/powerpc/kernel/signal_32.c;917-917
CVE-2006-2448;7c85d1f9d358b24c5b05c3a2783a78423775a080;1def630a6a49dda5bc89dfbd86656293640456f0;arch/powerpc/kernel/signal_32.c;962-962
CVE-2006-2448;7c85d1f9d358b24c5b05c3a2783a78423775a080;1def630a6a49dda5bc89dfbd86656293640456f0;arch/powerpc/kernel/signal_64.c;185-185
CVE-2006-2451;abf75a5033d4;b2d6744849b5bf6b4593b81c136772df7a238ac9;kernel/sys.c;1986-1986
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2114-2114
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2139-2141
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2147-2147
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2226-2226
CVE-2006-3634;bafe00cc9297ca77b66e5c83e5e65e17c0c997c8;71601e2b33dad9acb8d7844f7321f90ed9d1bce8;include/asm-s390/futex.h;14-14
CVE-2006-3634;bafe00cc9297ca77b66e5c83e5e65e17c0c997c8;71601e2b33dad9acb8d7844f7321f90ed9d1bce8;include/asm-s390/futex.h;20-20
CVE-2006-3634;bafe00cc9297ca77b66e5c83e5e65e17c0c997c8;71601e2b33dad9acb8d7844f7321f90ed9d1bce8;include/asm-s390/futex.h;25-30
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;arch/ia64/kernel/minstate.h;18-18
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;arch/ia64/kernel/minstate.h;43-43
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;arch/ia64/kernel/minstate.h;90-90
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;arch/ia64/kernel/minstate.h;209-210
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;arch/ia64/kernel/patch.c;118-118
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;arch/ia64/kernel/setup.c;563-563
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;include/asm-ia64/patch.h;24-24
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;include/asm-ia64/ptrace.h;79-79
CVE-2006-3635;4dcc29e1574d88f4465ba865ed82800032f76418;e490517a039a99d692cb3a5561941b0a5f576172;include/asm-ia64/sections.h;13-13
CVE-2006-3741;b8444d00762703e1b6146fce12ce2684885f8bf6;e9f7bee1df223dcf83743b46cb06c08d95497ec0;arch/ia64/kernel/perfmon.c;4939-4939
CVE-2006-3741;b8444d00762703e1b6146fce12ce2684885f8bf6;e9f7bee1df223dcf83743b46cb06c08d95497ec0;arch/ia64/kernel/perfmon.c;4946-4946
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;include/net/sctp/sctp.h;407-419
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;include/net/sctp/sm.h;224-225
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;net/sctp/sm_make_chunk.c;809-824
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;net/sctp/sm_make_chunk.c;830-840
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;net/sctp/sm_statefuns.c;4034-4035
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;net/sctp/sm_statefuns.c;4040-4045
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;net/sctp/sm_statefuns.c;4169-4170
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;net/sctp/sm_statefuns.c;4178-4183
CVE-2006-3745;c164a9ba0a88;ac185bdc02c216040f3b83f654d864bd8a29cedc;net/sctp/socket.c;1523-1524
CVE-2006-4145;00a2b0f6dd23;c164a9ba0a8870c5c9d353f63085319931d69f23;fs/udf/super.c;1662-1662
CVE-2006-4145;00a2b0f6dd23;c164a9ba0a8870c5c9d353f63085319931d69f23;fs/udf/truncate.c;242-272
CVE-2006-4813;152becd26e0563aefdbc4fd1fe491928efe92d1f;9a59f452abe11f569e13ec16c51e6d61c54b9838;fs/buffer.c;1929-1929
CVE-2006-4813;152becd26e0563aefdbc4fd1fe491928efe92d1f;9a59f452abe11f569e13ec16c51e6d61c54b9838;fs/buffer.c;1971-1973
CVE-2006-4997;fe26109a9dfd9327fdbe630fc819e1b7450986b2;d7811e623dd4be3e3bdba2d6330f7f15541ee45f;net/atm/clip.c;503-503
CVE-2006-4997;fe26109a9dfd9327fdbe630fc819e1b7450986b2;d7811e623dd4be3e3bdba2d6330f7f15541ee45f;net/atm/clip.c;506-506
CVE-2006-5158;9b5b1f5bf9dcdb6f23abf65977a675eb4deba3c0;48e49187753ec3b4fa84a7165c9b7a59f3875b56;fs/lockd/clntlock.c;160-160
CVE-2006-5158;9b5b1f5bf9dcdb6f23abf65977a675eb4deba3c0;48e49187753ec3b4fa84a7165c9b7a59f3875b56;fs/lockd/clntlock.c;229-229
CVE-2006-5173;47a5c6fa0e204a2b63309c648bb2fde36836c826;1d19f176a2884d31c4fe2c7018349ff884a819b1;include/asm-i386/system.h;14-16
CVE-2006-5173;47a5c6fa0e204a2b63309c648bb2fde36836c826;1d19f176a2884d31c4fe2c7018349ff884a819b1;include/asm-i386/system.h;24-24
CVE-2006-5174;52149ba6b0ddf3e9d965257cc0513193650b3ea8;51dced544e3964b684afc99282ceceaa384b16a8;arch/s390/lib/uaccess_mvcos.c;38-38
CVE-2006-5174;52149ba6b0ddf3e9d965257cc0513193650b3ea8;51dced544e3964b684afc99282ceceaa384b16a8;arch/s390/lib/uaccess_mvcos.c;47-53
CVE-2006-5174;52149ba6b0ddf3e9d965257cc0513193650b3ea8;51dced544e3964b684afc99282ceceaa384b16a8;arch/s390/lib/uaccess_std.c;38-38
CVE-2006-5174;52149ba6b0ddf3e9d965257cc0513193650b3ea8;51dced544e3964b684afc99282ceceaa384b16a8;arch/s390/lib/uaccess_std.c;44-44
CVE-2006-5174;52149ba6b0ddf3e9d965257cc0513193650b3ea8;51dced544e3964b684afc99282ceceaa384b16a8;arch/s390/lib/uaccess_std.c;50-56
CVE-2006-5174;52149ba6b0ddf3e9d965257cc0513193650b3ea8;51dced544e3964b684afc99282ceceaa384b16a8;arch/s390/lib/uaccess_std.c;70-70
CVE-2006-5174;52149ba6b0ddf3e9d965257cc0513193650b3ea8;51dced544e3964b684afc99282ceceaa384b16a8;arch/s390/lib/uaccess_std.c;76-79
CVE-2006-5331;6c4841c2b6c32a134f9f36e5e08857138cc12b10;60b2a46cd60c54bd6551ddfa01f0aab08ca58a5d;arch/powerpc/kernel/traps.c;903-903
CVE-2006-5331;6c4841c2b6c32a134f9f36e5e08857138cc12b10;60b2a46cd60c54bd6551ddfa01f0aab08ca58a5d;arch/powerpc/kernel/traps.c;910-910
CVE-2006-5619;bcd620757d3a4ae78ef0ca41adb5d9e400ed92b6;a27b58fed90cc5654e2daf1d292cc5bc61be4dd7;net/ipv6/ip6_flowlabel.c;590-590
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;17-18
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;23-23
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;27-69
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;91-91
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;116-116
CVE-2006-5755;658fdbef66e5e9be79b457edc2cbbb3add840aa9;adf1423698f00d00b267f7dca8231340ce7d65ef;arch/x86_64/kernel/setup64.c;183-183
CVE-2006-5755;658fdbef66e5e9be79b457edc2cbbb3add840aa9;adf1423698f00d00b267f7dca8231340ce7d65ef;arch/x86_64/kernel/setup64.c;284-284
CVE-2006-5755;658fdbef66e5e9be79b457edc2cbbb3add840aa9;adf1423698f00d00b267f7dca8231340ce7d65ef;include/asm-x86_64/system.h;17-18
CVE-2006-5755;658fdbef66e5e9be79b457edc2cbbb3add840aa9;adf1423698f00d00b267f7dca8231340ce7d65ef;include/asm-x86_64/system.h;23-23
CVE-2006-6058;f44ec6f3f898;d8ea6cf89991000ae458e34e36379814cf202555;fs/minix/itree_v1.c;26-30
CVE-2006-6058;f44ec6f3f898;d8ea6cf89991000ae458e34e36379814cf202555;fs/minix/itree_v2.c;26-26
CVE-2006-6058;f44ec6f3f898;d8ea6cf89991000ae458e34e36379814cf202555;fs/minix/itree_v2.c;29-31
CVE-2006-6333;ee28b0da1069ced1688aa9d0b7b378353b988321;87fcd70d983d30eca4b933fff2e97d9a31743d0a;drivers/net/tokenring/ibmtr.c;1829-1829
CVE-2006-7203;822191a2fa1584a29c3224ab328507adcaeac1ab;a1e85378ba50694cf8f27b190c7e16d7c8dad276;fs/compat.c;874-874
CVE-2007-0005;059819a41d43;266d4f40370757459f8aa063976c932d0de5e59b;drivers/char/pcmcia/cm4040_cs.c;276-276
CVE-2007-0005;059819a41d43;266d4f40370757459f8aa063976c932d0de5e59b;drivers/char/pcmcia/cm4040_cs.c;343-343
CVE-2007-2480;de34ed91c4ffa4727964a832c46e624dd1495cf5;b7b5f487ab39bc10ed0694af35651a03d9cb97ff;net/ipv4/udp.c;206-206
CVE-2007-2480;de34ed91c4ffa4727964a832c46e624dd1495cf5;b7b5f487ab39bc10ed0694af35651a03d9cb97ff;net/ipv4/udp.c;217-217
CVE-2007-2480;de34ed91c4ffa4727964a832c46e624dd1495cf5;b7b5f487ab39bc10ed0694af35651a03d9cb97ff;net/ipv4/udp.c;221-228
CVE-2007-2876;99d24edeb6ab;56b3d975bbce65f655c5612b4822da671f9fd9b2;net/netfilter/nf_conntrack_proto_sctp.c;434-434
CVE-2007-3642;25845b5155b55cd77e42655ec24161ba3feffa47;2cd052e44329dd2b42eb958f8f346b053de6e2cd;net/netfilter/nf_conntrack_h323_asn1.c;521-521
CVE-2007-3642;25845b5155b55cd77e42655ec24161ba3feffa47;2cd052e44329dd2b42eb958f8f346b053de6e2cd;net/netfilter/nf_conntrack_h323_asn1.c;707-707
CVE-2007-3731;a10d9a71bafd3a283da240d2868e71346d2aef6f;29eb51101c02df517ca64ec472d7501127ad1da8;arch/i386/kernel/traps.c;521-521
CVE-2007-3731;a10d9a71bafd3a283da240d2868e71346d2aef6f;29eb51101c02df517ca64ec472d7501127ad1da8;arch/i386/kernel/traps.c;525-525
CVE-2007-3731;a10d9a71bafd3a283da240d2868e71346d2aef6f;29eb51101c02df517ca64ec472d7501127ad1da8;arch/i386/kernel/traps.c;564-564
CVE-2007-3731;29eb51101c02df517ca64ec472d7501127ad1da8;a267c0a887064720dfab5775a4f09b20b4f8ec37;arch/i386/kernel/ptrace.c;167-174
CVE-2007-3731;29eb51101c02df517ca64ec472d7501127ad1da8;a267c0a887064720dfab5775a4f09b20b4f8ec37;arch/x86_64/kernel/ptrace.c;105-114
CVE-2007-3850;721151d004dcf01a71b12bb6b893f9160284cf6e;1a38147ed0737a9c01dbf5f2ca47fd2a0aa5cb55;arch/powerpc/mm/hash_utils_64.c;576-576
CVE-2007-3850;721151d004dcf01a71b12bb6b893f9160284cf6e;1a38147ed0737a9c01dbf5f2ca47fd2a0aa5cb55;arch/powerpc/mm/hash_utils_64.c;668-668
CVE-2007-3850;721151d004dcf01a71b12bb6b893f9160284cf6e;1a38147ed0737a9c01dbf5f2ca47fd2a0aa5cb55;arch/powerpc/mm/hash_utils_64.c;673-676
CVE-2007-3850;721151d004dcf01a71b12bb6b893f9160284cf6e;1a38147ed0737a9c01dbf5f2ca47fd2a0aa5cb55;arch/powerpc/mm/hash_utils_64.c;759-768
CVE-2007-3850;721151d004dcf01a71b12bb6b893f9160284cf6e;1a38147ed0737a9c01dbf5f2ca47fd2a0aa5cb55;include/asm-powerpc/pgtable-4k.h;100-100
CVE-2007-3850;721151d004dcf01a71b12bb6b893f9160284cf6e;1a38147ed0737a9c01dbf5f2ca47fd2a0aa5cb55;include/asm-powerpc/pgtable-64k.h;38-38
CVE-2007-3850;721151d004dcf01a71b12bb6b893f9160284cf6e;1a38147ed0737a9c01dbf5f2ca47fd2a0aa5cb55;include/asm-powerpc/pgtable-64k.h;96-96
CVE-2007-4567;2570a4f5428b;ba5b0bfa06b6fbee03c6889046e9adcefa5d2c20;net/ipv6/exthdrs.c;562-562
CVE-2007-4567;e76b2b2567b83448c2ee85a896433b96150c92e6;5bb1ab09e4f6287c0b6c9cdbd463147cbd003f54;net/ipv6/exthdrs.c;663-663
CVE-2007-4567;e76b2b2567b83448c2ee85a896433b96150c92e6;5bb1ab09e4f6287c0b6c9cdbd463147cbd003f54;net/ipv6/exthdrs.c;691-691
CVE-2007-4567;e76b2b2567b83448c2ee85a896433b96150c92e6;5bb1ab09e4f6287c0b6c9cdbd463147cbd003f54;net/ipv6/exthdrs.c;698-698
CVE-2007-4567;e76b2b2567b83448c2ee85a896433b96150c92e6;5bb1ab09e4f6287c0b6c9cdbd463147cbd003f54;net/ipv6/exthdrs.c;703-703
CVE-2007-4567;e76b2b2567b83448c2ee85a896433b96150c92e6;5bb1ab09e4f6287c0b6c9cdbd463147cbd003f54;net/ipv6/exthdrs.c;709-709
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;30-30
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;484-487
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;494-496
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;500-508
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;515-516
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;521-525
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;530-530
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;551-551
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;563-563
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;573-573
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;599-601
CVE-2007-4571;ccec6e2c4a74adf76ed4e2478091a311b1806212;7bae705ef2c2daac1993de03e5be93b5c300fc5e;sound/core/memalloc.c;612-617
CVE-2007-4573;176df2457ef6;335fb8fc71692830aca0a5a5fe7f60016ee0d0aa;arch/x86_64/kernel/ptrace.c;235-238
CVE-2007-4997;04045f98e0457aba7d4e6736f37eed189c48a5f7;9b42c336d06411e6463949d2dac63949f66ff70b;net/ieee80211/ieee80211_rx.c;369-369
CVE-2007-5501;96a2d41a3e495734b63bff4e5dd0112741b93b38;fb93134dfc2a6e6fbedc7c270a31da03fce88db9;net/ipv4/tcp_input.c;1272-1272
CVE-2007-5501;96a2d41a3e495734b63bff4e5dd0112741b93b38;fb93134dfc2a6e6fbedc7c270a31da03fce88db9;net/ipv4/tcp_input.c;1518-1518
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifsglob.h;474-474
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifsproto.h;51-54
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;701-703
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;740-744
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;748-749
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;763-766
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;785-786
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;798-799
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;810-810
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1258-1258
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1371-1371
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1449-1449
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1668-1668
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1710-1710
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1719-1722
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1752-1754
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1760-1760
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1779-1779
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1821-1821
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1841-1842
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1877-1877
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1889-1890
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1900-1901
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1905-1906
CVE-2007-5904;133672efbc1085f9af990bdc145e1822ea93bcf3;9418d5dc9ba40b88737580457bf3b7c63c60ec43;fs/cifs/cifssmb.c;1915-1916
